ID du problème,Description,État,Gravité,Estimation en points (story point),Chemin d’accès du projet,Genre d’emplacement,Chemin,Ligne,Colonne,ID d‘incident,Lien d'aide,Nom de l'assembly,Version de l'assembly,Clé publique d’assemblée,Extrait
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1317,45,T:System.Windows.Forms.TextBox,,,,,dungmapbossTextbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1316,43,T:System.Windows.Forms.Label,,,,,label10
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1315,44,T:System.Windows.Forms.Button,,,,,button1
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1314,44,T:System.Windows.Forms.Button,,,,,button5
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1313,46,T:System.Windows.Forms.CheckBox,,,,,roomidshowCheckbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1312,48,T:System.Windows.Forms.PictureBox,,,,,dungmaptilesPicturebox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1311,43,T:System.Windows.Forms.Label,,,,,label9
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1310,48,T:System.Windows.Forms.PictureBox,,,,,floorselectorPicturebox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1309,43,T:System.Windows.Forms.Label,,,,,dungmapfloorLabel
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1308,43,T:System.Windows.Forms.Label,,,,,label8
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1307,45,T:System.Windows.Forms.TextBox,,,,,dungmaproomidTextbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1306,48,T:System.Windows.Forms.PictureBox,,,,,dungmaproomgfxPicturebox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1305,43,T:System.Windows.Forms.Label,,,,,label7
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1304,48,T:System.Windows.Forms.PictureBox,,,,,dungmapPicturebox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1303,43,T:System.Windows.Forms.Label,,,,,label5
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1302,45,T:System.Windows.Forms.ListBox,,,,,dungmapListbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1301,43,T:System.Windows.Forms.Label,,,,,label6
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1300,45,T:System.Windows.Forms.TabPage,,,,,tabPage3
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1299,44,T:System.Windows.Forms.Button,,,,,button4
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1298,43,T:System.Windows.Forms.Label,,,,,label4
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1297,46,T:System.Windows.Forms.ComboBox,,,,,overworldCombobox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1296,44,T:System.Windows.Forms.Button,,,,,button2
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1295,44,T:System.Windows.Forms.Button,,,,,button3
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1294,46,T:System.Windows.Forms.CheckBox,,,,,uppersprCheckbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1293,46,T:System.Windows.Forms.CheckBox,,,,,lockCheckbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1292,49,T:System.Windows.Forms.RadioButton,,,,,movesprRadio
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1291,49,T:System.Windows.Forms.RadioButton,,,,,editsprRadio
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1290,46,T:System.Windows.Forms.CheckBox,,,,,oambgCheckbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1289,48,T:System.Windows.Forms.PictureBox,,,,,mapPalettePicturebox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1288,48,T:System.Windows.Forms.PictureBox,,,,,owMapTilesBox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1287,48,T:System.Windows.Forms.PictureBox,,,,,mapPicturebox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1286,43,T:System.Windows.Forms.Panel,,,,,overworldPanel
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1285,45,T:System.Windows.Forms.TabPage,,,,,tabPage2
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1284,46,T:System.Windows.Forms.CheckBox,,,,,bg3Checkbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1283,49,T:System.Windows.Forms.RadioButton,,,,,bg1Radio
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1282,49,T:System.Windows.Forms.RadioButton,,,,,bg2Radio
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1281,49,T:System.Windows.Forms.RadioButton,,,,,bg3Radio
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1280,46,T:System.Windows.Forms.CheckBox,,,,,bg1checkbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1279,46,T:System.Windows.Forms.CheckBox,,,,,bg2Checkbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1278,48,T:System.Windows.Forms.PictureBox,,,,,paletteBox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1277,43,T:System.Windows.Forms.Label,,,,,label3
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1276,46,T:System.Windows.Forms.CheckBox,,,,,mirrorXCheckbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1275,46,T:System.Windows.Forms.CheckBox,,,,,mirrorYCheckbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1274,46,T:System.Windows.Forms.CheckBox,,,,,onTopCheckbox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1273,43,T:System.Windows.Forms.Panel,,,,,panel1
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1272,48,T:System.Windows.Forms.PictureBox,,,,,screenBox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1271,43,T:System.Windows.Forms.Label,,,,,label1
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1270,48,T:System.Windows.Forms.PictureBox,,,,,tilesBox
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1269,43,T:System.Windows.Forms.Label,,,,,label2
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1268,45,T:System.Windows.Forms.TabPage,,,,,tabPage1
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1267,48,T:System.Windows.Forms.TabControl,,,,,tabControl1
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1261,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1260,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.overworldpreviewPicturebox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1259,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.triforcebox1)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1258,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.triforcebox2)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1257,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.triforcebox3)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1256,12,T:System.Windows.Forms.TabPage,,,,,this.tabPage4.PerformLayout();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1256,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.tabPage4.PerformLayout();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1255,12,T:System.Windows.Forms.TabPage,,,,,this.tabPage4.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1255,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tabPage4.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1254,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.dungmapPicturebox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1253,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.dungmaproomgfxPicturebox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1252,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.floorselectorPicturebox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1251,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.dungmaptilesPicturebox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1250,12,T:System.Windows.Forms.TabPage,,,,,this.tabPage3.PerformLayout();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1250,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.tabPage3.PerformLayout();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1249,12,T:System.Windows.Forms.TabPage,,,,,this.tabPage3.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1249,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tabPage3.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1248,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.mapPalettePicturebox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1247,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.owMapTilesBox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1246,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.mapPicturebox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1245,12,T:System.Windows.Forms.Panel,,,,,this.overworldPanel.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1245,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.overworldPanel.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1244,12,T:System.Windows.Forms.GroupBox,,,,,this.mapiconGroupbox.PerformLayout();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1244,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.mapiconGroupbox.PerformLayout();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1243,12,T:System.Windows.Forms.GroupBox,,,,,this.mapiconGroupbox.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1243,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.mapiconGroupbox.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1242,12,T:System.Windows.Forms.TabPage,,,,,this.tabPage2.PerformLayout();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1242,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.tabPage2.PerformLayout();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1241,12,T:System.Windows.Forms.TabPage,,,,,this.tabPage2.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1241,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tabPage2.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1240,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.screenBox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1239,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.tilesBox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1238,12,T:System.Windows.Forms.Panel,,,,,this.panel1.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1238,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.panel1.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1237,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.paletteBox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1236,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.tilesNumBox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1235,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.spritesNumBox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1234,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.extraTilesNumBox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1233,12,T:System.Windows.Forms.NumericUpDown,,,,,((System.ComponentModel.ISupportInitialize)(this.extraSpritesNumBox)).EndInit();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1232,12,T:System.Windows.Forms.TabPage,,,,,this.tabPage1.PerformLayout();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1232,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.tabPage1.PerformLayout();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1231,12,T:System.Windows.Forms.TabPage,,,,,this.tabPage1.ResumeLayout(false);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,ZeldaFullEditor\ZeldaFullEditor.csproj,File,ZeldaFullEditor\Gui\MainTabs\ScreenEditor.Designer.cs,1231,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tabPage1.ResumeLayout(false);
